datetime,msn,location,daily_consumption_load,energy_supplied,energy_billed,Temperature (deg_C),,,,
03-01-2021 06:15,344684B5,Kolkata,3.68,4.01,3.72,37,,,,
03-01-2021 06:30,344684B5,Kolkata,1.17,1.26,1.14,20,,,,
03-01-2021 06:45,344684B5,Kolkata,0.44,0.53,0.46,20,,,,
03-01-2021 07:00,344684B5,Kolkata,3.44,3.64,3.54,19,,,,
03-01-2021 07:15,344684B5,Kolkata,3.18,3.51,3.05,38,,,,
03-01-2021 07:30,344684B5,Kolkata,1.48,1.59,1.52,16,,,,
03-01-2021 07:45,344684B5,Kolkata,2.86,3.34,2.96,14,,,,
03-01-2021 08:00,344684B5,Kolkata,2.36,2.67,2.35,40,,,,
03-01-2021 08:15,344684B5,Kolkata,3.59,4.08,3.52,16,,,,
03-01-2021 08:30,344684B5,Kolkata,0.98,1.12,1.01,26,,,,
03-01-2021 08:45,344684B5,Kolkata,2.34,2.57,2.37,40,,,,
03-01-2021 09:00,344684B5,Kolkata,2.74,2.97,2.81,26,,,,
03-01-2021 09:15,344684B5,Kolkata,0.87,0.98,0.87,19,,,,
03-01-2021 09:30,344684B5,Kolkata,2.39,2.88,2.46,24,,,,
03-01-2021 09:45,344684B5,Kolkata,4.08,4.13,4.04,29,,,,
03-01-2021 10:00,344684B5,Kolkata,1.88,2.09,1.96,38,,,,
03-01-2021 10:15,344684B5,Kolkata,0.74,0.81,0.73,11,,,,
03-01-2021 10:30,344684B5,Kolkata,3.8,4.13,3.73,37,,,,
03-01-2021 10:45,344684B5,Kolkata,3.56,3.8,3.72,23,,,,
03-01-2021 11:00,344684B5,Kolkata,1.3,1.38,1.33,36,,,,
03-01-2021 11:15,344684B5,Kolkata,2.92,3.23,2.79,34,,,,
03-01-2021 11:30,344684B5,Kolkata,1.95,2.33,2.03,26,,,,
03-01-2021 11:45,344684B5,Kolkata,0.45,0.51,0.46,18,,,,
03-01-2021 12:00,344684B5,Kolkata,3.47,3.82,3.5,40,,,,
03-01-2021 12:15,344684B5,Kolkata,3.27,3.84,3.42,15,,,,
03-01-2021 12:30,344684B5,Kolkata,2.13,2.35,2.16,15,,,,
03-01-2021 12:45,344684B5,Kolkata,2.67,3.22,2.77,25,,,,
03-01-2021 13:00,344684B5,Kolkata,4.21,4.88,4.18,38,,,,
03-01-2021 13:15,344684B5,Kolkata,1.57,1.79,1.63,21,,,,
03-01-2021 13:30,344684B5,Kolkata,2.19,2.14,2.12,25,,,,
03-01-2021 13:45,344684B5,Kolkata,2.27,2.41,2.33,28,,,,
03-01-2021 14:00,344684B5,Kolkata,3.25,3.3,3.22,28,,,,
03-01-2021 14:15,344684B5,Kolkata,4.73,4.78,4.63,29,,,,
03-01-2021 14:30,344684B5,Kolkata,3.28,3.55,3.45,36,,,,
03-01-2021 14:45,344684B5,Kolkata,0.82,0.87,0.79,21,,,,
03-01-2021 15:00,344684B5,Kolkata,1.35,1.34,1.34,10,,,,
03-01-2021 15:15,344684B5,Kolkata,4.07,4.85,4.28,26,,,,
03-01-2021 15:30,344684B5,Kolkata,3.56,3.93,3.48,21,,,,
03-01-2021 15:45,344684B5,Kolkata,0.79,0.86,0.77,23,,,,
03-01-2021 16:00,344684B5,Kolkata,2.87,3.37,2.95,30,,,,
03-01-2021 16:15,344684B5,Kolkata,2.78,2.92,2.81,18,,,,
03-01-2021 16:30,344684B5,Kolkata,4.3,4.82,4.37,12,,,,
03-01-2021 16:45,344684B5,Kolkata,0.71,0.76,0.7,34,,,,
03-01-2021 17:00,344684B5,Kolkata,0.75,0.83,0.77,17,,,,
03-01-2021 17:15,344684B5,Kolkata,4.34,4.52,4.4,24,,,,
03-01-2021 17:30,344684B5,Kolkata,4.34,4.87,4.14,12,,,,
03-01-2021 17:45,344684B5,Kolkata,1.45,1.66,1.42,35,,,,
03-01-2021 18:00,344684B5,Kolkata,1.29,1.42,1.33,28,,,,
03-01-2021 18:15,344684B5,Kolkata,1.71,1.79,1.68,24,,,,
03-01-2021 18:30,344684B5,Kolkata,1.13,1.18,1.14,15,,,,
03-01-2021 18:45,344684B5,Kolkata,2.97,3.34,2.86,20,,,,
03-01-2021 19:00,344684B5,Kolkata,1.89,1.94,1.87,34,,,,
03-01-2021 19:15,344684B5,Kolkata,3.5,4.21,3.6,39,,,,
03-01-2021 19:30,344684B5,Kolkata,2.91,2.91,2.86,15,,,,
03-01-2021 19:45,344684B5,Kolkata,2.97,3.13,3.06,26,,,,
03-01-2021 20:00,344684B5,Kolkata,1.06,1.11,1.09,25,,,,
03-01-2021 20:15,344684B5,Kolkata,4.11,4.7,4.15,22,,,,
03-01-2021 20:30,344684B5,Kolkata,1.01,1.09,1.03,39,,,,
03-01-2021 20:45,344684B5,Kolkata,0.51,0.54,0.5,31,,,,
03-01-2021 21:00,344684B5,Kolkata,1.05,1.04,1.01,26,,,,
03-01-2021 21:15,344684B5,Kolkata,1.09,1.16,1.08,19,,,,
03-01-2021 21:30,344684B5,Kolkata,3.16,3.57,3.04,21,,,,
03-01-2021 21:45,344684B5,Kolkata,1.33,1.45,1.31,25,,,,
03-01-2021 22:00,344684B5,Kolkata,4.17,4.18,4.04,30,,,,
03-01-2021 22:15,344684B5,Kolkata,3.25,3.25,3.17,23,,,,
03-01-2021 22:30,344684B5,Kolkata,3.08,3,2.96,30,,,,
03-01-2021 22:45,344684B5,Kolkata,0.71,0.72,0.68,35,,,,
03-01-2021 23:00,344684B5,Kolkata,1.85,1.89,1.82,11,,,,
03-01-2021 23:15,344684B5,Kolkata,2.27,2.69,2.31,20,,,,
03-01-2021 23:30,344684B5,Kolkata,1.67,1.61,1.61,30,,,,
03-01-2021 23:45,344684B5,Kolkata,3.89,4.55,4,28,,,,
04-01-2021 00:00,344684B5,Kolkata,1.36,1.32,1.31,24,,,,
04-01-2021 00:15,344684B5,Kolkata,1.01,1.02,0.99,37,,,,
04-01-2021 00:30,344684B5,Kolkata,2.14,2.6,2.21,27,,,,
04-01-2021 00:45,344684B5,Kolkata,2.23,2.46,2.28,11,,,,
04-01-2021 01:00,344684B5,Kolkata,1.41,1.51,1.45,10,,,,
04-01-2021 01:15,344684B5,Kolkata,4.52,4.64,4.44,13,,,,
04-01-2021 01:30,344684B5,Kolkata,2.36,2.59,2.41,33,,,,
04-01-2021 01:45,344684B5,Kolkata,2.02,2.33,2.08,16,,,,
04-01-2021 02:00,344684B5,Kolkata,1.45,1.5,1.39,19,,,,
04-01-2021 02:15,344684B5,Kolkata,3.58,3.8,3.64,24,,,,
04-01-2021 02:30,344684B5,Kolkata,2.74,3.02,2.79,31,,,,
04-01-2021 02:45,344684B5,Kolkata,4.61,4.84,4.59,20,,,,
04-01-2021 03:00,344684B5,Kolkata,3.16,3.24,3.04,28,,,,
04-01-2021 03:15,344684B5,Kolkata,0.53,0.55,0.53,13,,,,
04-01-2021 03:30,344684B5,Kolkata,0.93,1.07,0.93,23,,,,
04-01-2021 03:45,344684B5,Kolkata,0.74,0.84,0.75,22,,,,
04-01-2021 04:00,344684B5,Kolkata,1.68,1.68,1.62,19,,,,
04-01-2021 04:15,344684B5,Kolkata,3.8,4.08,3.82,20,,,,
04-01-2021 04:30,344684B5,Kolkata,1.03,1.04,1.01,16,,,,
04-01-2021 04:45,344684B5,Kolkata,3.22,3.23,3.14,32,,,,
04-01-2021 05:00,344684B5,Kolkata,2.59,2.85,2.66,37,,,,
04-01-2021 05:15,344684B5,Kolkata,1.83,2.03,1.78,14,,,,
04-01-2021 05:30,344684B5,Kolkata,4.79,4.87,4.86,17,,,,
04-01-2021 05:45,344684B5,Kolkata,1.33,1.48,1.38,16,,,,
04-01-2021 06:00,344684B5,Kolkata,1.8,1.98,1.8,31,,,,
04-01-2021 06:15,344684B5,Kolkata,2.04,2.31,2.02,40,,,,
04-01-2021 06:30,344684B5,Kolkata,4.47,4.79,4.7,16,,,,
04-01-2021 06:45,344684B5,Kolkata,3.41,3.45,3.44,15,,,,
04-01-2021 07:00,344684B5,Kolkata,0.72,0.78,0.73,35,,,,
04-01-2021 07:15,344684B5,Kolkata,4.51,4.83,4.44,27,,,,
04-01-2021 07:30,344684B5,Kolkata,0.79,0.82,0.76,26,,,,
04-01-2021 07:45,344684B5,Kolkata,2.87,2.94,2.75,25,,,,
04-01-2021 08:00,344684B5,Kolkata,3.26,3.38,3.3,33,,,,
04-01-2021 08:15,344684B5,Kolkata,0.77,0.86,0.75,38,,,,
04-01-2021 08:30,344684B5,Kolkata,2.13,2.28,2.08,22,,,,
04-01-2021 08:45,344684B5,Kolkata,2.47,2.66,2.41,38,,,,
04-01-2021 09:00,344684B5,Kolkata,0.46,0.54,0.47,17,,,,
04-01-2021 09:15,344684B5,Kolkata,2.01,2.3,2.1,25,,,,
04-01-2021 09:30,344684B5,Kolkata,3.39,4.02,3.53,34,,,,
04-01-2021 09:45,344684B5,Kolkata,2.27,2.65,2.29,29,,,,
04-01-2021 10:00,344684B5,Kolkata,0.76,0.85,0.73,10,,,,
04-01-2021 10:15,344684B5,Kolkata,3.36,3.45,3.25,12,,,,
04-01-2021 10:30,344684B5,Kolkata,0.66,0.69,0.68,34,,,,
04-01-2021 10:45,344684B5,Kolkata,1.18,1.19,1.18,29,,,,
04-01-2021 11:00,344684B5,Kolkata,1.23,1.27,1.17,12,,,,
04-01-2021 11:15,344684B5,Kolkata,1.11,1.18,1.12,13,,,,
04-01-2021 11:30,344684B5,Kolkata,1.68,1.81,1.72,19,,,,
04-01-2021 11:45,344684B5,Kolkata,4.44,4.8,4.37,37,,,,
04-01-2021 12:00,344684B5,Kolkata,1.45,1.46,1.45,30,,,,
04-01-2021 12:15,344684B5,Kolkata,2.29,2.79,2.39,18,,,,
04-01-2021 12:30,344684B5,Kolkata,1.4,1.65,1.45,28,,,,
04-01-2021 12:45,344684B5,Kolkata,3.12,3.39,3.05,21,,,,
04-01-2021 13:00,344684B5,Kolkata,3.66,4.26,3.79,10,,,,
04-01-2021 13:15,344684B5,Kolkata,3.39,3.88,3.41,32,,,,
04-01-2021 13:30,344684B5,Kolkata,3.67,4.07,3.61,29,,,,
04-01-2021 13:45,344684B5,Kolkata,1.05,1.16,1.08,21,,,,
04-01-2021 14:00,344684B5,Kolkata,3.33,3.33,3.31,28,,,,
04-01-2021 14:15,344684B5,Kolkata,3.7,3.88,3.65,30,,,,
04-01-2021 14:30,344684B5,Kolkata,1.36,1.45,1.38,31,,,,
04-01-2021 14:45,344684B5,Kolkata,2.55,2.74,2.68,29,,,,
04-01-2021 15:00,344684B5,Kolkata,4.03,4.81,4.17,19,,,,
04-01-2021 15:15,344684B5,Kolkata,1.62,1.78,1.68,11,,,,
04-01-2021 15:30,344684B5,Kolkata,4.46,4.79,4.63,37,,,,
04-01-2021 15:45,344684B5,Kolkata,1.71,1.72,1.63,26,,,,
04-01-2021 16:00,344684B5,Kolkata,3.16,3.64,3.26,39,,,,
04-01-2021 16:15,344684B5,Kolkata,4.21,4.18,4.04,25,,,,
04-01-2021 16:30,344684B5,Kolkata,3.56,4.04,3.7,34,,,,
04-01-2021 16:45,344684B5,Kolkata,3.72,4.02,3.82,30,,,,
04-01-2021 17:00,344684B5,Kolkata,4.44,4.42,4.31,17,,,,
04-01-2021 17:15,344684B5,Kolkata,2.21,2.41,2.18,27,,,,
04-01-2021 17:30,344684B5,Kolkata,1.2,1.3,1.22,33,,,,
04-01-2021 17:45,344684B5,Kolkata,4.73,4.91,4.55,16,,,,
04-01-2021 18:00,344684B5,Kolkata,3.66,4.39,3.84,10,,,,
04-01-2021 18:15,344684B5,Kolkata,3.47,3.68,3.36,24,,,,
04-01-2021 18:30,344684B5,Kolkata,2.73,3.03,2.72,28,,,,
04-01-2021 18:45,344684B5,Kolkata,4.31,4.95,4.31,28,,,,
04-01-2021 19:00,344684B5,Kolkata,2.86,3.02,2.89,21,,,,
04-01-2021 19:15,344684B5,Kolkata,1.46,1.47,1.4,39,,,,
04-01-2021 19:30,344684B5,Kolkata,4.44,4.76,4.56,19,,,,
04-01-2021 19:45,344684B5,Kolkata,0.6,0.62,0.61,19,,,,
04-01-2021 20:00,344684B5,Kolkata,0.57,0.65,0.57,21,,,,
04-01-2021 20:15,344684B5,Kolkata,1.68,1.9,1.64,28,,,,
04-01-2021 20:30,344684B5,Kolkata,2.81,2.8,2.77,25,,,,
04-01-2021 20:45,344684B5,Kolkata,4.21,4.63,4.36,17,,,,
04-01-2021 21:00,344684B5,Kolkata,1.74,1.79,1.76,14,,,,
04-01-2021 21:15,344684B5,Kolkata,3.72,4.37,3.77,25,,,,
04-01-2021 21:30,344684B5,Kolkata,1.03,1.16,1.03,33,,,,
04-01-2021 21:45,344684B5,Kolkata,1.96,1.99,1.94,24,,,,
04-01-2021 22:00,344684B5,Kolkata,2.88,3.15,2.74,28,,,,
04-01-2021 22:15,344684B5,Kolkata,3.84,4.58,3.95,15,,,,
04-01-2021 22:30,344684B5,Kolkata,3.07,3.33,3.16,23,,,,
04-01-2021 22:45,344684B5,Kolkata,2.57,2.84,2.63,29,,,,
04-01-2021 23:00,344684B5,Kolkata,2.74,2.87,2.73,33,,,,
04-01-2021 23:15,344684B5,Kolkata,3.48,3.92,3.43,24,,,,
04-01-2021 23:30,344684B5,Kolkata,0.73,0.84,0.75,36,,,,
04-01-2021 23:45,344684B5,Kolkata,3.17,3.38,3.14,11,,,,
05-01-2021 00:00,344684B5,Kolkata,4.46,5,4.35,22,,,,
05-01-2021 00:15,344684B5,Kolkata,3.13,3.52,3.28,32,,,,
05-01-2021 00:30,344684B5,Kolkata,3.2,3.62,3.21,11,,,,
05-01-2021 00:45,344684B5,Kolkata,0.6,0.64,0.57,23,,,,
05-01-2021 01:00,344684B5,Kolkata,2.88,2.84,2.77,16,,,,
05-01-2021 01:15,344684B5,Kolkata,2.15,2.23,2.09,18,,,,
05-01-2021 01:30,344684B5,Kolkata,4.47,4.64,4.5,32,,,,
05-01-2021 01:45,344684B5,Kolkata,3.28,3.34,3.33,13,,,,
05-01-2021 02:00,344684B5,Kolkata,2.88,3.1,3.01,36,,,,
05-01-2021 02:15,344684B5,Kolkata,2.33,2.33,2.28,32,,,,
05-01-2021 02:30,344684B5,Kolkata,1.72,1.94,1.72,38,,,,
05-01-2021 02:45,344684B5,Kolkata,1.02,1.21,1.07,27,,,,
05-01-2021 03:00,344684B5,Kolkata,1.84,1.84,1.78,28,,,,
05-01-2021 03:15,344684B5,Kolkata,3.09,3.67,3.19,19,,,,
05-01-2021 03:30,344684B5,Kolkata,4.35,4.63,4.43,26,,,,
05-01-2021 03:45,344684B5,Kolkata,3.34,3.4,3.24,37,,,,
05-01-2021 04:00,344684B5,Kolkata,3.67,3.97,3.64,39,,,,
05-01-2021 04:15,344684B5,Kolkata,1.46,1.46,1.42,15,,,,
05-01-2021 04:30,344684B5,Kolkata,4.08,4.61,4.02,18,,,,
05-01-2021 04:45,344684B5,Kolkata,2.83,2.88,2.82,15,,,,
05-01-2021 05:00,344684B5,Kolkata,2.67,3.21,2.78,32,,,,
05-01-2021 05:15,344684B5,Kolkata,0.92,0.98,0.89,32,,,,
05-01-2021 05:30,344684B5,Kolkata,2.15,2.25,2.16,13,,,,
05-01-2021 05:45,344684B5,Kolkata,2.85,3.09,2.75,35,,,,
05-01-2021 06:00,344684B5,Kolkata,0.95,1.11,0.98,11,,,,
05-01-2021 06:15,344684B5,Kolkata,2.08,2.19,2.15,10,,,,
05-01-2021 06:30,344684B5,Kolkata,3.89,4.33,3.87,13,,,,
05-01-2021 06:45,344684B5,Kolkata,1,1.06,0.95,14,,,,
05-01-2021 07:00,344684B5,Kolkata,3.56,4.09,3.68,18,,,,
05-01-2021 07:15,344684B5,Kolkata,0.84,1,0.85,37,,,,
05-01-2021 07:30,344684B5,Kolkata,4.03,4.2,4.14,31,,,,
05-01-2021 07:45,344684B5,Kolkata,3.01,3.2,2.92,35,,,,
05-01-2021 08:00,344684B5,Kolkata,2.08,2.5,2.14,40,,,,
05-01-2021 08:15,344684B5,Kolkata,0.73,0.77,0.74,40,,,,
05-01-2021 08:30,344684B5,Kolkata,3.35,3.46,3.38,17,,,,
05-01-2021 08:45,344684B5,Kolkata,2.95,3.04,3.04,33,,,,
05-01-2021 09:00,344684B5,Kolkata,4.27,4.48,4.16,22,,,,
05-01-2021 09:15,344684B5,Kolkata,2.58,2.91,2.67,22,,,,
05-01-2021 09:30,344684B5,Kolkata,0.6,0.63,0.58,19,,,,
05-01-2021 09:45,344684B5,Kolkata,2.32,2.51,2.23,11,,,,
05-01-2021 10:00,344684B5,Kolkata,1.82,1.77,1.73,18,,,,
05-01-2021 10:15,344684B5,Kolkata,0.94,0.95,0.9,14,,,,
05-01-2021 10:30,344684B5,Kolkata,2.03,2.23,2.07,22,,,,
05-01-2021 10:45,344684B5,Kolkata,3.48,4.01,3.47,16,,,,
05-01-2021 11:00,344684B5,Kolkata,1.07,1.16,1.09,38,,,,
05-01-2021 11:15,344684B5,Kolkata,0.7,0.74,0.68,10,,,,
05-01-2021 11:30,344684B5,Kolkata,0.99,1.09,1.02,19,,,,
05-01-2021 11:45,344684B5,Kolkata,4.38,4.68,4.53,16,,,,
05-01-2021 12:00,344684B5,Kolkata,2.78,3.17,2.8,40,,,,
05-01-2021 12:15,344684B5,Kolkata,2.79,3.34,2.9,25,,,,
05-01-2021 12:30,344684B5,Kolkata,3.33,3.21,3.19,32,,,,
05-01-2021 12:45,344684B5,Kolkata,1.22,1.25,1.18,15,,,,
05-01-2021 13:00,344684B5,Kolkata,2.34,2.6,2.24,17,,,,
05-01-2021 13:15,344684B5,Kolkata,1.53,1.73,1.57,10,,,,
05-01-2021 13:30,344684B5,Kolkata,3.18,3.66,3.2,38,,,,
05-01-2021 13:45,344684B5,Kolkata,1.84,2.09,1.9,30,,,,
05-01-2021 14:00,344684B5,Kolkata,1,1.17,1.01,29,,,,
05-01-2021 14:15,344684B5,Kolkata,0.7,0.69,0.67,38,,,,
05-01-2021 14:30,344684B5,Kolkata,2.18,2.37,2.22,11,,,,
05-01-2021 14:45,344684B5,Kolkata,2.89,3.16,2.77,12,,,,
05-01-2021 15:00,344684B5,Kolkata,2.59,3.02,2.67,26,,,,
05-01-2021 15:15,344684B5,Kolkata,2.78,2.91,2.79,16,,,,
05-01-2021 15:30,344684B5,Kolkata,1.25,1.22,1.2,25,,,,
05-01-2021 15:45,344684B5,Kolkata,4.84,4.99,4.72,28,,,,
05-01-2021 16:00,344684B5,Kolkata,4.39,5,4.36,35,,,,
05-01-2021 16:15,344684B5,Kolkata,0.55,0.65,0.57,38,,,,
05-01-2021 16:30,344684B5,Kolkata,0.73,0.8,0.73,35,,,,
05-01-2021 16:45,344684B5,Kolkata,3.06,3.5,3.04,15,,,,
05-01-2021 17:00,344684B5,Kolkata,1.33,1.45,1.37,28,,,,
05-01-2021 17:15,344684B5,Kolkata,2.94,3.33,2.98,35,,,,
05-01-2021 17:30,344684B5,Kolkata,1.28,1.5,1.28,37,,,,
05-01-2021 17:45,344684B5,Kolkata,1.65,1.73,1.67,40,,,,
05-01-2021 18:00,344684B5,Kolkata,1.95,2.12,1.87,26,,,,
05-01-2021 18:15,344684B5,Kolkata,3.16,3.27,3.04,40,,,,
05-01-2021 18:30,344684B5,Kolkata,3.36,3.69,3.36,23,,,,
05-01-2021 18:45,344684B5,Kolkata,2.7,3.01,2.72,32,,,,
05-01-2021 19:00,344684B5,Kolkata,3.41,3.84,3.55,35,,,,
05-01-2021 19:15,344684B5,Kolkata,1.09,1.13,1.11,21,,,,
05-01-2021 19:30,344684B5,Kolkata,3.02,3.5,3.1,29,,,,
05-01-2021 19:45,344684B5,Kolkata,4.2,4.58,4.4,18,,,,
05-01-2021 20:00,344684B5,Kolkata,0.53,0.61,0.55,39,,,,
05-01-2021 20:15,344684B5,Kolkata,2.18,2.51,2.25,40,,,,
05-01-2021 20:30,344684B5,Kolkata,0.57,0.59,0.57,34,,,,
05-01-2021 20:45,344684B5,Kolkata,4.26,4.7,4.35,14,,,,
05-01-2021 21:00,344684B5,Kolkata,2.44,2.68,2.4,27,,,,
05-01-2021 21:15,344684B5,Kolkata,1.25,1.48,1.26,28,,,,
05-01-2021 21:30,344684B5,Kolkata,2.42,2.82,2.51,32,,,,
05-01-2021 21:45,344684B5,Kolkata,3.28,3.51,3.35,35,,,,
05-01-2021 22:00,344684B5,Kolkata,1.36,1.46,1.35,10,,,,
05-01-2021 22:15,344684B5,Kolkata,4.66,4.94,4.61,25,,,,
05-01-2021 22:30,344684B5,Kolkata,3.15,3.2,3.05,17,,,,
05-01-2021 22:45,344684B5,Kolkata,2.46,2.75,2.39,40,,,,
05-01-2021 23:00,344684B5,Kolkata,2.89,3.29,3.01,38,,,,
05-01-2021 23:15,344684B5,Kolkata,3.53,3.99,3.46,37,,,,
05-01-2021 23:30,344684B5,Kolkata,3.39,3.92,3.49,40,,,,
05-01-2021 23:45,344684B5,Kolkata,3.15,3.2,3.03,34,,,,
01-01-2021 00:00,3F42A75F,Mumbai,4.83,4.82,4.81,15,,,,
01-01-2021 00:15,3F42A75F,Mumbai,1.13,1.15,1.1,18,,,,
01-01-2021 00:30,3F42A75F,Mumbai,1.58,1.79,1.53,40,,,,
01-01-2021 00:45,3F42A75F,Mumbai,0.93,0.97,0.95,37,,,,
01-01-2021 01:00,3F42A75F,Mumbai,0.64,0.76,0.65,24,,,,
01-01-2021 01:15,3F42A75F,Mumbai,2.17,2.38,2.15,38,,,,
01-01-2021 01:30,3F42A75F,Mumbai,1.29,1.38,1.35,25,,,,
01-01-2021 01:45,3F42A75F,Mumbai,4.25,4.5,4.06,40,,,,
01-01-2021 02:00,3F42A75F,Mumbai,2.65,2.93,2.72,12,,,,
01-01-2021 02:15,3F42A75F,Mumbai,4.69,4.84,4.75,25,,,,
01-01-2021 02:30,3F42A75F,Mumbai,1.66,1.85,1.74,36,,,,
01-01-2021 02:45,3F42A75F,Mumbai,0.66,0.67,0.66,27,,,,
01-01-2021 03:00,3F42A75F,Mumbai,1.94,2.04,1.86,39,,,,
01-01-2021 03:15,3F42A75F,Mumbai,1.68,1.76,1.65,37,,,,
01-01-2021 03:30,3F42A75F,Mumbai,1.79,1.85,1.83,15,,,,
01-01-2021 03:45,3F42A75F,Mumbai,2.74,2.98,2.83,13,,,,
01-01-2021 04:00,3F42A75F,Mumbai,2.74,3.25,2.77,37,,,,
01-01-2021 04:15,3F42A75F,Mumbai,0.79,0.88,0.76,34,,,,
01-01-2021 04:30,3F42A75F,Mumbai,0.55,0.61,0.55,20,,,,
01-01-2021 04:45,3F42A75F,Mumbai,3.91,4.07,4.04,38,,,,
01-01-2021 05:00,3F42A75F,Mumbai,1.95,2.33,2.03,19,,,,
01-01-2021 05:15,3F42A75F,Mumbai,1.79,1.89,1.76,32,,,,
01-01-2021 05:30,3F42A75F,Mumbai,2.97,3.15,2.94,28,,,,
01-01-2021 05:45,3F42A75F,Mumbai,3.4,3.57,3.41,23,,,,
01-01-2021 06:00,3F42A75F,Mumbai,2.32,2.64,2.35,36,,,,
01-01-2021 06:15,3F42A75F,Mumbai,0.59,0.6,0.59,22,,,,
01-01-2021 06:30,3F42A75F,Mumbai,0.97,1.16,1,23,,,,
01-01-2021 06:45,3F42A75F,Mumbai,2.02,2.28,1.95,13,,,,
01-01-2021 07:00,3F42A75F,Mumbai,1.58,1.95,1.66,27,,,,
01-01-2021 07:15,3F42A75F,Mumbai,1.3,1.52,1.33,35,,,,
01-01-2021 07:30,3F42A75F,Mumbai,4.93,4.92,4.8,10,,,,
01-01-2021 07:45,3F42A75F,Mumbai,4.09,4.63,4.09,29,,,,
01-01-2021 08:00,3F42A75F,Mumbai,2.11,2.17,2.06,37,,,,
01-01-2021 08:15,3F42A75F,Mumbai,1.16,1.32,1.21,13,,,,
01-01-2021 08:30,3F42A75F,Mumbai,2.15,2.29,2.16,12,,,,
01-01-2021 08:45,3F42A75F,Mumbai,2.3,2.68,2.36,38,,,,
01-01-2021 09:00,3F42A75F,Mumbai,2.51,2.48,2.42,27,,,,
01-01-2021 09:15,3F42A75F,Mumbai,3.85,4.03,3.9,33,,,,
01-01-2021 09:30,3F42A75F,Mumbai,1.88,2.02,1.85,24,,,,
01-01-2021 09:45,3F42A75F,Mumbai,1.99,2.12,1.93,36,,,,
01-01-2021 10:00,3F42A75F,Mumbai,0.48,0.57,0.5,39,,,,
01-01-2021 10:15,3F42A75F,Mumbai,1.23,1.27,1.22,30,,,,
01-01-2021 10:30,3F42A75F,Mumbai,0.87,0.99,0.9,13,,,,
01-01-2021 10:45,3F42A75F,Mumbai,2.71,3.04,2.67,18,,,,
01-01-2021 11:00,3F42A75F,Mumbai,4.31,4.16,4.11,39,,,,
01-01-2021 11:15,3F42A75F,Mumbai,2.83,3.2,2.92,31,,,,
01-01-2021 11:30,3F42A75F,Mumbai,2.49,2.77,2.38,33,,,,
01-01-2021 11:45,3F42A75F,Mumbai,4.66,4.81,4.76,31,,,,
01-01-2021 12:00,3F42A75F,Mumbai,1.77,1.87,1.78,13,,,,
01-01-2021 12:15,3F42A75F,Mumbai,2.13,2.12,2.09,39,,,,
01-01-2021 12:30,3F42A75F,Mumbai,3.82,4.53,3.94,37,,,,
01-01-2021 12:45,3F42A75F,Mumbai,3.03,3.6,3.17,33,,,,
01-01-2021 13:00,3F42A75F,Mumbai,4.82,4.99,4.66,12,,,,
01-01-2021 13:15,3F42A75F,Mumbai,1.79,1.91,1.71,38,,,,
01-01-2021 13:30,3F42A75F,Mumbai,1.21,1.37,1.26,24,,,,
01-01-2021 13:45,3F42A75F,Mumbai,1.7,1.92,1.73,33,,,,
01-01-2021 14:00,3F42A75F,Mumbai,3.62,3.96,3.48,27,,,,
01-01-2021 14:15,3F42A75F,Mumbai,1.48,1.8,1.54,15,,,,
01-01-2021 14:30,3F42A75F,Mumbai,3.21,3.52,3.22,27,,,,
01-01-2021 14:45,3F42A75F,Mumbai,3.28,3.29,3.18,13,,,,
01-01-2021 15:00,3F42A75F,Mumbai,4.66,4.72,4.6,12,,,,
01-01-2021 15:15,3F42A75F,Mumbai,3.48,3.8,3.4,14,,,,
01-01-2021 15:30,3F42A75F,Mumbai,2.13,2.24,2.06,14,,,,
01-01-2021 15:45,3F42A75F,Mumbai,2.87,3.21,3,27,,,,
01-01-2021 16:00,3F42A75F,Mumbai,4.78,4.75,4.61,32,,,,
01-01-2021 16:15,3F42A75F,Mumbai,0.9,0.99,0.86,31,,,,
01-01-2021 16:30,3F42A75F,Mumbai,3.84,3.96,3.87,27,,,,
01-01-2021 16:45,3F42A75F,Mumbai,1.2,1.41,1.2,23,,,,
01-01-2021 17:00,3F42A75F,Mumbai,4.83,4.82,4.63,14,,,,
01-01-2021 17:15,3F42A75F,Mumbai,3.17,3.25,3.09,31,,,,
01-01-2021 17:30,3F42A75F,Mumbai,2.4,2.52,2.32,19,,,,
01-01-2021 17:45,3F42A75F,Mumbai,1.47,1.78,1.54,32,,,,
01-01-2021 18:00,3F42A75F,Mumbai,2.55,3,2.63,24,,,,
01-01-2021 18:15,3F42A75F,Mumbai,0.57,0.59,0.57,36,,,,
01-01-2021 18:30,3F42A75F,Mumbai,1.16,1.22,1.12,40,,,,
01-01-2021 18:45,3F42A75F,Mumbai,0.83,0.92,0.8,40,,,,
01-01-2021 19:00,3F42A75F,Mumbai,4.17,4.42,4.1,14,,,,
01-01-2021 19:15,3F42A75F,Mumbai,4.13,4.33,4,13,,,,
01-01-2021 19:30,3F42A75F,Mumbai,3.85,4.52,3.85,28,,,,
01-01-2021 19:45,3F42A75F,Mumbai,4.11,4.53,4.04,33,,,,
01-01-2021 20:00,3F42A75F,Mumbai,4.08,4.31,4.16,22,,,,
01-01-2021 20:15,3F42A75F,Mumbai,2.65,2.73,2.65,23,,,,
